client_id,Recency,Frequency,Monetary,R_Quartile,F_Quartile,M_Quartile,RFMScore
24fa507f9eebb281b41aca9a4c7eaf97,23,1,6.79,2,1,1,211
24fb802da27a44b97b5cc5c126d920e0,25,1,549.0,2,1,3,213
24fbf58aa9ef97702e482a52fa66e019,39,1,40.39,1,1,1,111
24fe1b1a4e26dc5d30726263b1a440f7,11,3,110.52000000000001,3,2,1,321
24ffb62d1c3511f79e6cde9ebe534a73,84,1,89.98,1,1,1,111
250354a50c4824a32e66321d0722dcf6,6,41,9358.429999999998,3,4,4,344
25045380e6e631004364732f3a982757,38,2,188.99,1,1,2,112
2506a14d0d700720d6684d8aca1296ce,3,7,1142.9,4,3,4,434
250c346ea919548e1bb8622e70f40542,50,3,154.14999999999998,1,2,1,121
2510228f270ecca066da8af7ae80a15e,4,5,715.61,4,3,3,433
251268a6bcdee90f18fb24c8dd2a5f6b,9,7,527.21,3,3,3,333
25142a96bd0233b529e5779d0c7e4378,7,8,597.82,3,3,3,333
2516ea0746fde0a342f7f641dc47330a,16,8,1041.49,3,3,3,333
251c440985d4ef99708fc950f1624b8d,2,5,571.67,4,3,3,433
251d185056e17f7031d5fa16425384e5,64,1,236.42,1,1,2,112
2521f8c952bab2fe02abe8039e7878a8,59,2,254.98000000000002,1,1,2,112
252c3ec1d4a00e9f4e872a1f84baf7e0,58,2,288.98,1,1,2,112
252e438038790a8abcd8fe3d9aa0ac0d,2,11,542.52,4,4,3,443
25303cfb7a54a0eb822a0f8805443141,27,2,96.99000000000001,2,1,1,211
253156dbce3df9d5df3ea7eb277e7cc5,25,4,1107.5,2,2,4,224
2532b452302a973b6c81d1e3367899d5,23,4,491.92999999999995,2,2,3,223
25343f300a2704da713f022be008ff3e,25,8,6376.55,2,3,4,234
2534cb58a9d75ade353e85944c7e361e,30,4,172.86,2,2,2,222
253608009ef3320574b180ea66284e9c,4,2,42.98,4,1,1,411
25366434810bdad164a1cd1715607732,5,22,1997.9700000000003,4,4,4,444
253684d4924b15c9df3e4062df4e3469,40,1,498.53,1,1,3,113
253ccf8d26299714c9fd66d96d63eb94,6,4,231.67,3,2,2,322
253e84314e05b732d7fc24a6b27171d0,35,1,209.99,2,1,2,212
253f960ef59dded9c1660d88dc99a6ae,2,3,134.79,4,2,1,421
2541983782361d389c1abb241eea59be,54,2,552.97,1,1,3,113
254315a8fb66372fe133a5fdec5db0a7,1,16,964.4200000000001,4,4,3,443
254efa7b4f2412780a995a653ab97754,22,3,133.16,2,2,1,221
254fbc67b241b80377748613112f0ac7,11,6,474.29,3,3,3,333
2550a7a7f6e1a8606e3725e8dea302b0,48,3,1177.51,1,2,4,124
25541978eb305e60c7c7ea290704de0a,25,2,109.78,2,1,1,211
255419b527552ccd0017707449b733df,33,2,107.68,2,1,1,211
255876ee7a066cf9ef7a56b9a5d72426,63,2,186.83,1,1,2,112
2559a38a6239c102cc88e1cfcb0157f2,1,1,224.99,4,1,2,412
255d80d5bea494ceb965438f816de106,73,1,335.99,1,1,2,112
255eae6e5cba9174e01078a47e6e8ff5,3,5,297.12,4,3,2,432
256adebee0a7e688598963e1bb82587c,52,2,288.58,1,1,2,112
256e0f8cb751ed51d353cfae4aa46685,36,2,318.37,2,1,2,212
25732a61b6d3cf9edeab9459f802ac3a,5,18,2397.81,4,4,4,444
25758916e6272421ba11a55c58dc9047,9,4,461.85,3,2,3,323
2578dca8093852a6b3a8d30e3736ce46,1,3,100.26,4,2,1,421
257f85bcbe8919f2aba11640302390fa,35,3,48.959999999999994,2,2,1,221
257fac1af9156d2370b0078ad95d00d8,5,9,1811.4300000000003,4,4,4,444
25836e0ec6978acc74ee0101983b8d26,2,5,203.55,4,3,2,432
2585f6ff287682528e86fb74be657874,8,4,2258.06,3,2,4,324
25a27dde2058953464c693a953b33a20,4,9,1576.3300000000002,4,4,4,444
25a584a84653eceb6e621e1d0c05c4d9,31,1,79.99,2,1,1,211
25b1239becd45896e5717efacbc25e04,24,3,813.25,2,2,3,223
25b403ee560a8b322cb96fd43fc47a93,24,1,199.34,2,1,2,212
25b4668988d6112880b811bdc39b9d5d,3,11,1508.7700000000002,4,4,4,444
25b4e49c9e26196285cbf7bb400404e7,2,12,782.7700000000001,4,4,3,443
25b8a924af2273a7b869b16545f4af85,4,8,1761.41,4,3,4,434
25b90e8e8d28cfe93b8176e7fd474b06,5,4,275.47,4,2,2,422
25b9b1b9aa7bbb668dda19008fab9298,33,4,277.8,2,2,2,222
25bdd9852101ede3bab824521de0bfb6,30,3,396.29,2,2,2,222
25c70752527341551dafa2b092d259f1,7,3,144.48,3,2,1,321
25c8733e41f7d7adf6a23f908f5b6279,86,1,39.89,1,1,1,111
25ca9be8f71af00723b20889293983d0,29,1,49.99,2,1,1,211
25cc8be370cac2d98fd4e0f479926b2a,5,3,1052.3899999999999,4,2,3,423
25ce7c7ce40ccf5fe300dc680f3d6f4e,4,5,850.2099999999999,4,3,3,433
25cfb33c0666c5b513bca5e57e7720ba,9,2,177.66,3,1,2,312
25d2e3cd31dda30cf350383c4fce98e4,3,2,368.92,4,1,2,412
25d6eb9c73451342d2e79cf842e48ca1,23,1,45.99,2,1,1,211
25d7965101b42f186b29aed6defa11ec,16,3,205.24,3,2,2,322
25dab2622ef710fd1cf7babcf4102d63,25,5,1084.42,2,3,4,234
25dd65eb78cd46ad3cb6270c5edc724d,65,1,99.99,1,1,1,111
25de34789b2139ec8c258b6e4d3e843a,60,2,283.88,1,1,2,112
25e3d0806964990ad0193941febcb7df,10,6,247.95000000000002,3,3,2,332
25e4245d9feba89c1535f07d60f4cd0c,17,11,1413.49,2,4,4,244
25e619890ada0f0cce1f53bc1655ee5a,25,11,2956.75,2,4,4,244
25e8b5821fd1b0b9b0749dc87e68ee48,88,2,135.60999999999999,1,1,1,111
25f36b2a86a13ea84be425623efdf289,24,2,563.1,2,1,3,213
25f38be0c838e59d952df999db14b54a,88,1,6.79,1,1,1,111
25fb7d13cc80b675c69d67bc12f27777,10,15,1635.9399999999998,3,4,4,344
25fb96c90950a073ac6a822ad35b40a0,49,1,119.89,1,1,1,111
25fbdc1db32316ff1ccba9f589a3bbcc,63,4,438.24,1,2,3,123
25ff70b3c82069220018f9588b8a12a0,65,1,74.99,1,1,1,111
26011fb453e1f2ab93c139fee00947c7,87,1,30.99,1,1,1,111
2603c64ce2fbdd917a314332a69ad167,79,1,118.09,1,1,1,111
2604880e935f240f9ea01df993c55105,4,11,590.3000000000001,4,4,3,443
260964a0a1724fe3292050a809c85d9b,9,15,2118.19,3,4,4,344
260be48eef12758853edfc4fc222d5e8,32,3,55.75,2,2,1,221
2619560dee1422609d1a8778eaebc4a8,25,9,4329.6900000000005,2,4,4,244
261a04ff6d892609df841dfab6ae7579,11,11,762.28,3,4,3,343
261af7e23286c09e7ff91569bbe2c08b,23,7,6073.02,2,3,4,234
261b16703d71d2694c155ae056ccc301,61,1,34.69,1,1,1,111
261f032cfe843fb3ab6586180eee3fd0,31,4,327.22,2,2,2,222
261f0e21f7c32e34f5122338d4adafe6,6,7,1241.3300000000002,3,3,4,334
261f3dae6cd8c0447a2a4196e1a22b1c,25,3,433.36,2,2,3,223
2622c02c875d3fcef5a3f2583b00e83c,2,9,625.13,4,4,3,443
2626509a128323848c310fcfd4eb7e9a,69,1,38.79,1,1,1,111
2628cd5cb5efe7b87ba73ae76c64e5a2,3,29,2268.3799999999997,4,4,4,444
262c4813bcdcf3b367e5e0b53662ccb8,31,3,196.15,2,2,2,222
262dcf0c7d167f744ed6f36b8d53a640,2,12,859.22,4,4,3,443
262f12126a1dbecbcb991326c057023e,28,9,1907.4,2,4,4,244
262fd2220b4a5767dafcbd4fe801c9d2,29,1,118.99,2,1,1,211
2638b92d271e1a798b53508149c7ccc1,15,9,938.89,3,4,3,343
263945b3c7a0394a5707af7a2b484573,4,1,24.49,4,1,1,411
263a51ec22cf9c8062f30e7e1856293c,28,2,182.98,2,1,2,212
263ae44c4f069a5a834883e308849f84,51,2,86.38,1,1,1,111
263ddfb5899347783593b7e9cb39a536,3,3,450.99,4,2,3,423
263e51e59d3fac1a80cac97c0fee37d4,4,3,362.65,4,2,2,422
263f0c1a0d78914b0d06e1a5f8cbee7c,17,1,54.5,2,1,1,211
264256948c46aa1b9bbfd2e26e9e895d,13,2,233.39000000000001,3,1,2,312
26426d9b108f010a392aef130c3e0e7e,6,3,1264.47,3,2,4,324
26482ab7ab3be80c5efce923b6efe98a,28,3,171.36,2,2,2,222
264ad222368f1e4d72411acf47c74b67,28,4,453.4,2,2,3,223
264b6a194e2cffa9936f8e93df7edf67,20,6,730.81,2,3,3,233
264d79b3d5f4690ea4751812b456a2c8,24,1,152.0,2,1,1,211
265010ad99b878f55026b6bcd546a23c,33,2,430.5,2,1,3,213
2650b749c721c47f38cb2a9cd90f8ac2,71,2,80.0,1,1,1,111
26518e161bc4dd7417af6de18c8e50b8,4,46,4205.399999999997,4,4,4,444
2652a9126b52a3049d7ae9e834eed928,1,2,160.57999999999998,4,1,2,412
265d6f01a51042ec5a0dc2c80f678860,9,1,132.58,3,1,1,311
265f17f5e3ec84d9a3db695d29c7b2ed,51,1,169.99,1,1,2,112
2662a67749f6f4e43c904fea51bdd564,15,4,2275.98,3,2,4,324
2663ada44676b8633794714bc6990a69,37,12,994.15,1,4,3,143
2663df10aa05902e028755da5c21a30d,8,2,577.06,3,1,3,313
266456e72d7316a41da8b1433469c2c2,39,4,436.15999999999997,1,2,3,123
2665c7d9cb2f727effaac260860c8b30,72,2,633.47,1,1,3,113
2666b5862e2ede6f2c234b90f081856d,1,8,501.7200000000001,4,3,3,433
266bb6b4c34a830d6d8f62abe2e48578,64,1,180.62,1,1,2,112
26711633dfbe3f2d19bc0b93559a410b,5,5,562.13,4,3,3,433
2674257a3bc96c063696cef520a2b936,9,6,1602.36,3,3,4,334
26762291ca3f61733dea24f7d5cec305,4,6,582.67,4,3,3,433
2676fbfd3fa57b93f4627dcb493be84e,16,9,806.09,3,4,3,343
2678581f28e46e4c46eadff444e54365,50,5,453.03,1,3,3,133
267bf3c58a842b1ceb15bc9209d16a50,65,2,105.26,1,1,1,111
26806a9d5d3da8ccbedf2abeb6dc9b7f,79,2,274.59,1,1,2,112
2685a85542931b285fe8f3bfb1828da5,15,13,1661.22,3,4,4,344
2686db31624b8563bb9ed0cdd7f7518d,7,7,656.6700000000001,3,3,3,333
2687e2a3d506563b72438656c22ec787,2,17,1721.79,4,4,4,444
268908788c06857effa17af83f2fd386,53,1,64.99,1,1,1,111
2689ff0f146cf3cdb8599f32b295b26e,1,31,2605.189999999999,4,4,4,444
268ac6cda92b9986586ade06ad5ed643,85,3,101.87,1,2,1,121
268b9b33ba994b96ad03f061bd204abf,3,45,4556.069999999999,4,4,4,444
268d565a946af50a9e3ef79e5433d902,1,74,3780.1799999999976,4,4,4,444
268d5dba652177d1f3cf378532305cb3,16,5,607.5,3,3,3,333
268f01e1307f930e478f7d14a4c22164,69,4,696.1700000000001,1,2,3,123
26920c376b4e4c925b91fbfc725deec0,16,2,138.38,3,1,1,311
26927c953d380d16e69538b5de30ce5c,2,14,2263.6499999999996,4,4,4,444
269839bf46c3e27e8db895a0d2a173ae,38,3,450.46000000000004,1,2,3,123
26993ade2b71843866b38d2bdc254d74,4,16,418.15999999999997,4,4,2,442
269953815ff9bc996b7e371db3cac36f,14,9,264.71000000000004,3,4,2,342
2699ea01d47d7e352cb2387ebe81c6a3,55,3,580.39,1,2,3,123
2699f2857a3c8e6c8c6660d0b0110e20,16,15,1365.8300000000002,3,4,4,344
269bc7ada5d8c6868a622d143c3cc0e5,3,12,744.2399999999999,4,4,3,443
269ea6768074956bae51bd6b60054dd7,6,37,1607.58,3,4,4,344
26a107329d5d1323eecfe5b4cc818e74,29,1,80.59,2,1,1,211
26a5278677359b1b5a83f3b740f19e9e,59,2,136.68,1,1,1,111
26a6903269186b69c275d069cd43132e,7,10,2846.5499999999997,3,4,4,344
26a9805b569d8b76b2dc7842bb873ef9,15,3,456.14000000000004,3,2,3,323
26ab2810c20e3ced08e8785372b3375b,5,23,5401.860000000001,4,4,4,444
26acfc81080f5a650fe534b706027409,2,19,3148.939999999999,4,4,4,444
26adc1fc08131291fdf9f286a17f903c,2,12,2117.06,4,4,4,444
26b69d87a5a05d0770bec01140ebd832,19,1,139.9,2,1,1,211
26c08449c51a7d4bb76684f0620770b1,1,1,14.61,4,1,1,411
26c1a214e9a72074b8ee04a891f87f6c,4,8,260.28000000000003,4,3,2,432
26c920b6145210c9571ed9aac325a8e5,4,20,2389.73,4,4,4,444
26caceacbda2ec7d208dfa4f3f7d4e38,26,2,418.8,2,1,2,212
26d2c4a216815f7f6cfc5faa35dad289,24,2,85.0,2,1,1,211
26d384d7e8c35390d00879fd3cba5ee0,13,6,1401.05,3,3,4,334
26d5eff653db1f68f69659638f42ed40,3,21,2996.799999999999,4,4,4,444
26d8a391339966e9a565f233bb943af4,15,4,315.09000000000003,3,2,2,322
26da837e2f4b00d902bee55b8d8e9593,2,1,708.37,4,1,3,413
26dc5723f0f52c0f3b7c499e2683abca,19,5,275.91999999999996,2,3,2,232
26dfca6380df2adbf9c6fc3b8f268873,8,11,865.0300000000001,3,4,3,343
26e3751ab875a397b8f29646227868a4,78,1,1.31,1,1,1,111
26e4c88a021ce3157775e989c652f7a6,3,13,2773.15,4,4,4,444
26e4e0786fb83920d936faa4eec76b96,1,25,4785.3099999999995,4,4,4,444
26e59371ad65168f506230de595e6bc6,23,4,557.38,2,2,3,223
26e6dfe2c2746666b4da9b6c7c80b994,3,8,357.11,4,3,2,432
26e8f6069e56fc886d9d812403a3ed9f,4,4,397.88,4,2,2,422
26ed08c645e84e4688838f9989e7f2ed,7,1,34.69,3,1,1,311
26ef940074edcedbded7203e5133be44,14,2,86.51,3,1,1,311
26f090cf5c8015eb3c5648b7b3486e60,5,21,4041.1400000000003,4,4,4,444
26f69ed650b7740fc358ccc55a162b52,35,3,535.37,2,2,3,223
26fa571e7b5537d683f7c00ba3f64db3,1,9,462.67,4,4,3,443
26fda2b079d4b7dea3c19e1b936249c7,2,29,2225.9100000000008,4,4,4,444
26fdf073a1e88ba56fc2b700ad1f67ba,1,24,1974.8200000000002,4,4,4,444
2702dfd6c531425f3294a0c56656f464,2,3,351.34000000000003,4,2,2,422
2703adb3eb17ea6e3ad3e10a3fcc1375,11,5,598.24,3,3,3,333
2707600863c7c2e30df570f065b5a2ec,63,1,34.99,1,1,1,111
270de8b29ce1e088d3d5615320ce1bfb,3,19,2295.329999999999,4,4,4,444
270e7c8bf6ef97b6267704b4ef53f85d,7,18,1661.9499999999998,3,4,4,344
271187a11ab14e3b35feb5e5b9528954,48,3,461.33000000000004,1,2,3,123
271232a329d1e3dd5078b27adfbc9555,34,1,209.98,2,1,2,212
2713bb8dbddce01aece29681be046d52,39,6,1733.6499999999999,1,3,4,134
27140ef32f4bda2e549b9a0282a5f2ec,3,2,273.12,4,1,2,412
271924cff5065c7ebc2fc8971c5ca955,25,1,159.29,2,1,1,211
271df6b27dfbc4bd68e700d67da000c9,4,6,1405.4800000000002,4,3,4,434
272033796a1292e1c9cb62477080302a,59,2,496.15999999999997,1,1,3,113
2720addac545aa798648007a3b6c63d4,16,2,463.28999999999996,3,1,3,313
272bd6be76c2940af08b078b44c5609d,19,3,151.67000000000002,2,2,1,221
272e17a5f525346918074476d289712f,57,13,980.96,1,4,3,143
273045b0246a54b79d99e1e4e9d733f4,50,5,574.33,1,3,3,133
2730a849562a73b24e2eab78feeb37bd,27,1,88.18,2,1,1,211
273115c3ce23f54eaae88148b5b41143,9,3,468.7,3,2,3,323
27334012b1b4828031c4be09ff0899ca,2,11,1396.5700000000002,4,4,4,444
273eef28673915dfbc9271975c3ecf5e,47,2,64.21,1,1,1,111
273fad03de93ce32dfa01a26cd1e0626,3,1,69.99,4,1,1,411
274085b3c919b57a2501237a2f4255a1,55,7,1153.2700000000002,1,3,4,134
2741635d8bd9de1b911698a939c3890b,75,1,21.01,1,1,1,111
274199d168fd77eb98817a3326e4e45f,25,9,1031.88,2,4,3,243
274672798038ff615cb7bd9e3babb442,18,2,119.07000000000001,2,1,1,211
2749cbf46835ca2ac82462b2b3116b2f,23,2,188.98000000000002,2,1,2,212
274c03e1b21034b03316bbce04e94971,12,2,1.65,3,1,1,311
274c776aa13a60d2b9f95464d6d50e54,5,3,319.51,4,2,2,422
274fa9c74319cb693262716c73087c6c,16,11,1009.8199999999999,3,4,3,343
27525459a4fbc0316ac9aedd0761e1ec,2,8,578.06,4,3,3,433
2754e45a05b0f4ce3e340358211e6b45,19,1,5.0,2,1,1,211
27568e6c8ab91a1e140bbfa4d3408498,3,16,3011.8900000000003,4,4,4,444
275b9b94cf0e86460182ec439edd32e4,29,10,1980.37,2,4,4,244
2761eb938d636552422e81cc02cbed5c,10,1,40.99,3,1,1,311
2766a7afbda8bd06e4acd95f82532afc,28,3,686.7,2,2,3,223
2768d8eb50ca2fad1468c318a98bb218,25,7,554.89,2,3,3,233
2768f4142fb3dd9e2e6fdc1d07ecd90f,2,12,881.69,4,4,3,443
276a98e8fa01ca318e4354d9bd91d89d,8,6,1704.63,3,3,4,334
2772c13c711b6fe81d10fa12ca79b3b0,39,2,2498.24,1,1,4,114
2773641d37d6a80178f287be6a4db655,29,1,6.79,2,1,1,211
2775eaea30594fa26e97edf50b0d0b7b,23,6,1286.46,2,3,4,234
2777c33c713ccdf3a88db882e425962a,9,7,772.31,3,3,3,333
2777decfed727e68764cb15f85f31efe,23,7,1140.4099999999999,2,3,4,234
27783cbf36e5ba7991562bd718a839d4,23,6,556.01,2,3,3,233
27791f163d12a7e43f9b4ca9f823a5f6,25,5,1469.97,2,3,4,234
2779de266adc04519961b2f4c19b41cf,67,2,179.97,1,1,2,112
277b775618b61a84774b5be82b1fd5c5,8,9,939.44,3,4,3,343
27816702aefa8f97eb2a078be638fed8,2,3,237.6,4,2,2,422
2783915fc7108c4f791a98c4614e919e,27,4,1612.28,2,2,4,224
2784f8635f984a3e9a04418a0907ada5,1,10,845.66,4,4,3,443
2787b449d0a134e88c6af8434c9b1ddf,2,8,901.57,4,3,3,433
2787d599f568df5d501dab25208ba1e7,8,6,299.92,3,3,2,332
2789af68928214e391eef972b68bf83f,10,8,1059.8600000000001,3,3,3,333
278ccfaa2e66d806ace45db4ce16834c,29,3,384.87,2,2,2,222
2792ddeaaa49d24d643b6f7c05e55a4b,15,2,110.34,3,1,1,311
2792e7302d801b7afad8f94ce50f736d,12,1,49.99,3,1,1,311
2793abe706b6a9b99362730f37f9b202,13,4,2612.1099999999997,3,2,4,324
27964a019111aaa98b38d07dc80987ce,39,2,470.99,1,1,3,113
2797fcd4812ecc69a521a398a8d7594c,22,14,1280.19,2,4,4,244
279c1b3fed31589f7f53a85c65c3703d,82,1,51.79,1,1,1,111
279d8b4baa686fb4856008b0f8abce22,2,10,1082.45,4,4,4,444
279e77b213a3c9566df7f4af574a0086,22,1,39.21,2,1,1,211
27a1e7ebfc867d70ec7902893e893dba,13,4,431.71999999999997,3,2,3,323
27a25b25965a81d288b8def86db2931b,14,10,720.41,3,4,3,343
27a2b22f320f3bf8d2af5993be02b023,19,5,307.48,2,3,2,232
27a400661ea4d6bd46c3a35eabb0723e,25,2,327.38,2,1,2,212
27a42ebc110f6f30c994775039969bb9,10,2,96.4,3,1,1,311
27a4805da3051a6086152b9ba605a86b,24,6,446.78000000000003,2,3,3,233
27a5c25eec54eff727de8553a8cbfbb8,60,3,186.76999999999998,1,2,2,122
27a6e782b93135cb6b3db15cb075298e,1,8,1550.95,4,3,4,434
27a77462282226e368f8b1105ac76ad1,23,4,118.47,2,2,1,221
27ae353a272b3f576e1719c64eeb8134,8,1,220.0,3,1,2,312
27ae3a16dbf74fecdf7a431a2e20ba7b,45,1,899.43,1,1,3,113
27aeeadece5f71a21d7f1f1391edbdeb,1,36,2840.219999999999,4,4,4,444
27af161b9315f708e13e35f1aa716fd2,6,8,627.4399999999999,3,3,3,333
27af45a0ba4e83c8c2cea8107cb761f8,22,20,1978.66,2,4,4,244
27aff9eeefb7a23103a2aec4a8c6f415,46,6,1087.04,1,3,4,134
27b3cd2e3aa6c6ddba3c4d53bc1e15cb,24,2,231.46,2,1,2,212
27b4569076b0db2990d0d6536097061e,76,6,1345.2800000000002,1,3,4,134
27b934ffd37e9176d0990744b299ca6a,42,1,35.96,1,1,1,111
27baa9fd4f64c5dd32c053d66f2b4d19,51,2,600.29,1,1,3,113
27bc5d0a1e2a0131224a659c85c581e4,6,4,910.91,3,2,3,323
27bdbc320854176be82a07d3ccd03907,8,4,464.6,3,2,3,323
27bdd2297b7f46d42029e862bba8faff,53,3,418.07000000000005,1,2,2,122
27c2bf546b0b88ced83891f2aa2ba2ab,27,8,2594.82,2,3,4,234
27c30af6acde2674f8d1b95ea7cd4e7b,22,7,476.79,2,3,3,233
27c32b5420b162166e2ff6dc0c9e176e,52,2,141.99,1,1,1,111
27c3a1880c0555fe6b6cd37b26c93c52,13,5,326.91999999999996,3,3,2,332
27c9f9ba12215daf3fc3fbb4c0e84741,46,4,558.32,1,2,3,123
27cb3c58c79c9bac1248a3adb5395dda,2,9,1284.7,4,4,4,444
27d177b66ea2f2816bb2ac9a4f2109fa,4,2,111.78,4,1,1,411
27d2317a0ba13c0cd3d1c085a50aa36e,86,1,51.15,1,1,1,111
27d3338299142341561371fc122ea883,1,7,614.94,4,3,3,433
27d40931f10f9939fe26937c7b869423,26,3,85.97,2,2,1,221
27d6fb4b214f34434f796d7ba494b4b3,12,3,394.01,3,2,2,322
27e747827753f98805c1aff76260fe38,22,4,499.41,2,2,3,223
27e7f5bcc676cef8ee31bf64e194ef54,15,3,707.98,3,2,3,323
27eaf00f79ec120a5073e47ea51e34c0,21,5,2628.05,2,3,4,234
27ed3b34cfbc26576ca6424140a70856,60,2,255.49,1,1,2,112
27ee3a2f5c11919a9abe2f5ce7aa9282,8,2,420.57000000000005,3,1,2,312
27f13454dbcd5a1be52d132a5006b815,46,2,377.09,1,1,2,112
27f213483219c574eac479ebb675ccd0,24,8,768.3299999999999,2,3,3,233
27f3bc1d78afc09f34bf16449ad038b2,1,24,2211.5899999999997,4,4,4,444
27f3d5775d329dba98431437f09f9900,27,3,595.12,2,2,3,223
27f5d32a6c2eae22b6781f3341530eff,9,43,5010.579999999999,3,4,4,344
27f9cc9409b01cbfc61cb8aac755674d,63,1,54.99,1,1,1,111
27fa2c068dd7cd26cd0c8ea3d320219d,3,11,592.53,4,4,3,443
27fc22069a9598beb30926191c02532f,6,29,4439.44,3,4,4,344
27fc72d174998a5983907b1ca91a854d,24,4,271.90000000000003,2,2,2,222
27fcf2d5f62f26aa951e40f54ee09ca6,24,2,27.979999999999997,2,1,1,211
280169844e96ce675ad1c04deb56830c,4,5,714.4200000000001,4,3,3,433
2809579d44b82a9ae65646b3001d5ff1,16,2,189.97,3,1,2,312
280a09c81a825fd929340803ea99679b,18,9,1953.6499999999999,2,4,4,244
280b3affa0b45fb13ede0806cc868880,29,3,154.09,2,2,1,221
280b4b9f6f1a491678027a15e5765a3f,51,1,25.26,1,1,1,111
2812f0e5219a24c65636dea3502fde0b,28,5,355.23,2,3,2,232
28156079236828983eb831e64d802d5c,46,3,100.47,1,2,1,121
281a73501665028e78b0ec9a941207cb,3,118,9402.679999999995,4,4,4,444
281d87dab16499c2314ce9ee0c964c9f,2,2,288.53999999999996,4,1,2,412
281eaf7b9bb43ad0532e0174e5dd503c,1,6,579.11,4,3,3,433
2820cbc9ffa61cf91927d1dfbdb0f47d,8,4,340.46,3,2,2,322
282784695b85a8c47331e6bbe860b91e,7,3,181.42,3,2,2,322
28296d378ce3ecf759e915f2f7610f62,43,5,682.4300000000001,1,3,3,133
282a4592fa7ade96331add4d529ade79,50,1,233.69,1,1,2,112
282a5caab199acc508067ef52a9a261e,8,1,31.51,3,1,1,311
282d62f74a6d1a724ad7f2be6dc66617,77,1,73.38,1,1,1,111
282e3eff9362d634ded3d4956eeca681,7,10,1670.52,3,4,4,344
2830dbfe73e1bf553bca09299cac274e,37,4,261.83,1,2,2,122
2832e616bf0335875c5de18402566d69,7,4,381.96,3,2,2,322
2836004fb8233fc5d5c0f381e61e3d39,18,1,26.49,2,1,1,211
2837440b0254abee22d62fc047489276,8,6,744.99,3,3,3,333
283792364fe708c96f3d4939e8d76e17,21,1,139.93,2,1,1,211
28389c86c57fab2d994a4ee12cc53be2,24,7,3092.3199999999997,2,3,4,234
2838b5e17aa360f17c90e035b467cc62,4,6,235.25,4,3,2,432
2839c51b8489a1e337780011d0d876d1,34,2,72.89,2,1,1,211
283be0ae788ff61d0e585834ca6866a1,3,27,2554.1299999999997,4,4,4,444
283db36e7c6326a705368da4f3fbd842,18,8,719.59,2,3,3,233
2840298aec50b5c2814ab8ad3958f386,4,22,2501.879999999999,4,4,4,444
28435a8d70f800c78cabed8f2d8b43dd,5,17,3323.6299999999997,4,4,4,444
2843bfa92e3e246e968384b8b06132d1,1,26,2427.889999999999,4,4,4,444
2843d7fe2496e286dffbd05c4188972c,11,5,495.03,3,3,3,333
28460925243aef20530dca197f92017c,23,5,1245.0700000000002,2,3,4,234
28482026e0cf79a6182590ad6387ffa0,30,4,478.67,2,2,3,223
284da453922ac15de50e3943a59e904b,15,8,977.51,3,3,3,333
284e8bbf29a51587d62318487efce426,21,4,283.98,2,2,2,222
284e92d2d1fde23870644534db0e4136,6,10,931.45,3,4,3,343
28566ddcbe4ae98629cfdfa30c192ce1,6,1,98.83,3,1,1,311
285f7fd2bcf6f3bc5cd289b23567615c,9,23,2912.0499999999997,3,4,4,344
28617a2c2184db0523be2775d0651255,5,9,816.94,4,4,3,443
2862411bf14a1481ae7a730952606dd8,13,7,913.1500000000001,3,3,3,333
2863075d6b6632f69c51ca64406acc64,12,2,96.97,3,1,1,311
286582c3e81fc3b8b236b4aedadf366b,2,3,167.46999999999997,4,2,2,422
2865c124f1049556f7344a0ede3c23b4,36,1,369.98,2,1,2,212
2869269ba9740a069984c25a5744ef26,14,4,202.45999999999998,3,2,2,322
2869ac2ad82da57dede2db094c9029f7,1,8,615.91,4,3,3,433
286d0cc40efca90c1cd1bd9380c9809c,16,8,4919.599999999999,3,3,4,334
286fe6124ae4d1a0a3fe036da40ea665,20,1,77.99,2,1,1,211
28724b4744592b4b5d1a78d7d2f82e69,2,20,14319.39,4,4,4,444
2876b10c80de938b75f876a0d367b230,26,4,227.44,2,2,2,222
2878d574f2c84bcf9aff8c5806d43a55,48,1,312.06,1,1,2,112
287b318def2a7af42e30a9c23c79a2e1,4,12,1890.7199999999998,4,4,4,444
287d00d74f77322f55923059b3284d69,45,2,303.77,1,1,2,112
287e9c7d65c7b05d3e56d3a5110d5dac,16,3,444.54,3,2,3,323
287ec67fc1ad6511bbd63d0ff0aede36,1,13,2516.67,4,4,4,444
287f838c9aaa0a8dfe7d15d1496fd133,1,15,3360.8999999999996,4,4,4,444
287f99ab2b8b174de51723e2ad7c1897,3,23,2921.85,4,4,4,444
28814e8181c49134bf43e6069215503e,9,7,343.46999999999997,3,3,2,332
288361b957ed0570f5520cebffb27ef4,2,7,1071.16,4,3,3,433
2886b2dfb660acbc565ea2dad33e9e14,44,2,114.24000000000001,1,1,1,111
288a2c2969f4d2d74e7aec50167f5fb0,26,1,134.01,2,1,1,211
288da454719e3ce71071375313f39e78,2,29,2338.1499999999996,4,4,4,444
288e1baa8a1ab28428694dcd3250b445,60,1,279.47,1,1,2,112
288e73181badc7904e6498759382054d,7,15,911.1700000000001,3,4,3,343
288f2c3cd3dbcea9d61464a050c3aec1,24,1,23.39,2,1,1,211
288f9e9980f818ec0f8c3705307d0e3f,6,2,7773.96,3,1,4,314
