Promo_type,Offer_ID,sku,start_date,end_date,train_test_group
Facades,F134,de2e667d633568aa4f817d4ded4b6c9b,20200820,20200826,train
Seasonal,358,895da4641512b5ca9d12e49bf670fb64,20200225,20200309,train
Facades,F64,77f07f6168e3f1fdf22caed73164eb49,20200423,20200429,train
Facades,F65,28d31af09c246f360b625f9d8676af36,20200423,20200429,train
Seasonal,20,82c9b3eca97a582a990fa48fa35c48b2,20200602,20200629,train
Billboards,B56,962b727f1de1e02bb2a538fd479a8ceb,20200709,20200722,train
Biweekly,245,6835201c706cecf598bdc39221233a41,20200416,20200429,train
Facades,F64,a0dc643d226126f5618beae40923df81,20200423,20200429,train
Facades,F70,ad102a20d01a224c5c6e1dd15eaee587,20200430,20200506,train
Billboards,B33,3b9131449ea23ed1b0746ce626d02a30,20200416,20200429,train
Billboards,B40,5d2f71ae1ccc8093235997a02afefc5a,20200514,20200520,train
Facades,F122,2b8da33441da0c1693eb2b129be37c77,20200730,20200805,train
Biweekly,12,3fb519ba6e56df6a07523028cb8fe043,20200402,20200415,train
Biweekly,243,1c8daa1b6eaea046050288dd5e4af62c,20200416,20200429,train
Biweekly,148,6310e1df53fc547def2aa8ba8b469c36,20200611,20200624,train
Billboards,B59,0b689fd70e79d5010e397b4c453e8460,20200723,20200805,train
Biweekly,244,0b689fd70e79d5010e397b4c453e8460,20200416,20200429,train
Biweekly,152,b62dbbbb304907964915e78b2d002cb8,20200611,20200624,train
Facades,F132,fb402d26c024b045b533c425f5416a02,20200820,20200826,train
Biweekly,245,e001870881847b44cb470474b290759d,20200416,20200429,train
Biweekly,304,b62dbbbb304907964915e78b2d002cb8,20200220,20200304,train
Facades,F65,de8e9b512b4d50bcbfb5c4bd81a4d91b,20200423,20200429,train
Facades,F69,00a54890cd1e950dba095236828bf3f4,20200430,20200506,train
Facades,F70,955627daa2aaba203860a21a1983cc0e,20200430,20200506,train
Billboards,B55,ed7e5413b308a405d7592ed24d5815bd,20200709,20200722,train
Billboards,B55,0095649b699a27c83754b90415faa9a6,20200709,20200722,train
Seasonal,342,ab9a8a10f90e3a1274ca038695a32228,20200323,20200413,train
Seasonal,139,ed7e5413b308a405d7592ed24d5815bd,20200310,20200323,train
Facades,F75,333af3090582baa28d04d28c2342d100,20200507,20200513,train
Biweekly,54,ed7e5413b308a405d7592ed24d5815bd,20200903,20200916,train
Biweekly,54,0095649b699a27c83754b90415faa9a6,20200903,20200916,train
Biweekly,145,b40d349454f44062af386fcc2c5c3c45,20200611,20200624,train
Billboards,B33,214671faa9c37c38aa8a32555b7a64a9,20200416,20200429,train
Facades,F133,81f4e5eea391adec6292e2cfdc950ca0,20200820,20200826,train
Billboards,B47,222cfcb33c79fc8807afa801afa697bd,20200611,20200624,train
Biweekly,68,222cfcb33c79fc8807afa801afa697bd,20200305,20200318,train
Billboards,B47,a32ce4b1539ec48a3b73bf04269e73dd,20200611,20200624,train
Biweekly,68,a32ce4b1539ec48a3b73bf04269e73dd,20200305,20200318,train
Billboards,B37,5bc9c7a4084201f8ee6dd97f0741aefa,20200430,20200513,train
Billboards,B55,d6115744366477106a0fb81e4042fd0c,20200709,20200722,train
Seasonal,22,0b4746ab25b57b73e4d4885c07cacf9d,20200602,20200629,train
Facades,F122,0cb6bae1ccc5028ac6accda508c54d0a,20200730,20200805,train
Facades,F126,0dffe0c54c11d8084d26858c97699bb9,20200806,20200812,train
Facades,F132,a0ca74a6b6f2bac7c7095e94f667a98a,20200820,20200826,train
Facades,F137,953fce3d637849721d74508251737be2,20200827,20200902,train
Billboards,B47,f74d0e42b2d0c6ae41eb5f4915dc3a37,20200611,20200624,train
Biweekly,12,0b4746ab25b57b73e4d4885c07cacf9d,20200402,20200415,train
Biweekly,245,47c3d4e855b315dc341bceab0a3814b0,20200416,20200429,train
Biweekly,68,f74d0e42b2d0c6ae41eb5f4915dc3a37,20200305,20200318,train
Facades,F132,85f35bc7e7139fe86a8105e148e8c9fa,20200820,20200826,train
Billboards,B47,c65705bfce167e85d13231e169c7908e,20200611,20200624,train
Biweekly,12,ea3a3dcc20e66d8ebdfbcf46fe4400e4,20200402,20200415,train
Biweekly,68,c65705bfce167e85d13231e169c7908e,20200305,20200318,train
Facades,F69,59ba24f399ccad4c0322695c82c2bcb4,20200430,20200506,train
Facades,F71,e00139ae67d2bbda3315610af8a194f1,20200430,20200506,train
Biweekly,150,90c288bdd54f96429c93d7ca92f479d4,20200611,20200624,train
Billboards,B33,78c3671ea7eb1ad74cc1004cf91eef06,20200416,20200429,train
Billboards,B33,90c288bdd54f96429c93d7ca92f479d4,20200416,20200429,train
Facades,F125,a356d0bd2bed159b79ae2a47e16df3b0,20200806,20200812,train
Biweekly,241,26519a5ce77a259252a1c9af08e30ce7,20200416,20200429,train
Biweekly,245,18d00b03a08062845b34704fe786dd4b,20200416,20200429,train
Seasonal,355,26519a5ce77a259252a1c9af08e30ce7,20200225,20200309,train
Biweekly,146,7a091110d902ca08b1344d560c3c5b54,20200611,20200624,train
Facades,F131,8daba41ce583afe743787cc084450b2b,20200813,20200819,train
Biweekly,297,7a091110d902ca08b1344d560c3c5b54,20200220,20200304,train
Seasonal,354,edb04ec57902a0fbc8af3de99f563f58,20200225,20200309,train
Facades,F64,8e9e45f95977c34ff6da445434eac897,20200423,20200429,train
Facades,F67,8daba41ce583afe743787cc084450b2b,20200423,20200429,train
Facades,F73,5eae0d49ba8de4c0d555341e2e040d4a,20200507,20200513,train
Seasonal,28,8103dc3fa227eda45fe82bc1a8d777da,20200602,20200629,train
Billboards,B33,fab48faf47dad0f40e8551324be7c90b,20200416,20200429,train
Billboards,B55,a4227de9bc09ec942b30fd98453cc61d,20200709,20200722,train
Seasonal,105,3cb87ba9fdf3dc972f7a11b66e9a11cd,20200407,20200420,train
Seasonal,358,e01df664f6a1fff646e2696234f3a3ec,20200225,20200309,train
Seasonal,353,8bc6a8ab03bb672c30e0951be9452528,20200225,20200309,train
Biweekly,54,a4227de9bc09ec942b30fd98453cc61d,20200903,20200916,train
Biweekly,150,fe3d8766fc04f2e306b3a5552cb60535,20200611,20200624,train
Billboards,B33,fe3d8766fc04f2e306b3a5552cb60535,20200416,20200429,train
Billboards,B55,e557cb70656178d4646c3947d4961a66,20200709,20200722,train
Seasonal,341,78001f38a73d8b21c0387d156ee25c71,20200323,20200413,train
Facades,F64,fd086fb9ebcd8dca93e68a7b38dc9e55,20200423,20200429,train
Facades,F73,7a61771bb0b47a31b15c085ba020d954,20200507,20200513,train
Facades,F128,2e48331913638207c4288a52f8b683fb,20200813,20200819,train
Facades,F132,2f98a1e42eff1113fdb3797c3086cd25,20200820,20200826,train
Facades,F135,00a233c3d8babb1169918dca3fc3a3e8,20200820,20200826,train
Biweekly,238,a5f1dacc5baa5eacddc0d010da73b181,20200416,20200429,train
Biweekly,149,acfb23599f2f22cf0d302b2fab568ba9,20200611,20200624,train
Facades,F122,64c7b08202fc98ea4fd9dba6b0c1c899,20200730,20200805,train
Facades,F125,26c81b3cf5207a452aacdfd44a364c70,20200806,20200812,train
Facades,F73,e19a241f5576b0e46affdf97cf298534,20200507,20200513,train
Seasonal,31,70e44df06e309c39b17dea56618b75af,20200602,20200629,train
Seasonal,22,1a5d908db48c43b1865030aaf6163bcf,20200602,20200629,train
Billboards,B31,e7e841f8487f24f8072accc445403ceb,20200416,20200422,train
Billboards,B37,9acdcfa1ca82506bcfa079ba088336ff,20200430,20200513,train
Facades,F122,634cd7979e723720354ac43566e6413c,20200730,20200805,train
Billboards,B45,c03b149619d299c8a518ce9c3ca7a05e,20200528,20200610,train
Biweekly,12,1a5d908db48c43b1865030aaf6163bcf,20200402,20200415,train
Biweekly,242,db57039d1a0fc7e860e38ae2a6e53e74,20200416,20200429,train
Facades,F64,1b69bea6682f0e4ee98d723db66685e1,20200423,20200429,train
Facades,F75,17bd4e9b9dc66b11c90d356484ff8952,20200507,20200513,train
Billboards,B32,cd0757000bd4ee105534bbdb893c2062,20200416,20200429,train
Billboards,B39,c6dc1972c38a102827c5d043e982dbef,20200507,20200513,train
Facades,F124,c6dc1972c38a102827c5d043e982dbef,20200806,20200812,train
Facades,F126,90d81efd8de56945cfcdb824e5836dd5,20200806,20200812,train
Facades,F129,670d5f9288faf71d56ba3dc9f51c5b33,20200813,20200819,train
Seasonal,339,080878353e2bf672df86fb6c672e44e6,20200323,20200413,train
Seasonal,358,36230f6a49f43012134c50b2944a0334,20200225,20200309,train
Facades,F62,c6dc1972c38a102827c5d043e982dbef,20200416,20200422,train
Billboards,B33,ad5b31c5849f12166cb9f2122ce7e643,20200416,20200429,train
Billboards,B55,e0dad3c908e5bf9f8d2957cba9835c37,20200709,20200722,train
Seasonal,341,b2c739d71743c6343e26a9e557fd7193,20200323,20200413,train
Biweekly,72,4e8f1aaa98c855f56d31f814cf9ea027,20200305,20200318,train
Facades,F69,40d711117c5945ba1851ee297f2d94bc,20200430,20200506,train
Facades,F75,8e7e51cd57d86eb3850b571d6d650d25,20200507,20200513,train
Seasonal,19,57aa376140bdaf6404b30024a3402b49,20200602,20200629,train
Seasonal,22,fe39cd2b4fdd903e3fdca2aa2e774bf9,20200602,20200629,train
Seasonal,22,b158145767a931ce8ae5a946f0f162c5,20200602,20200629,train
Billboards,B37,2b801431fde9c2a33d0e42fac1c94979,20200430,20200513,train
Facades,F125,1eb09481aff9438ff97f4517c525e0c1,20200806,20200812,train
Facades,F126,08b2093b5bf34d968e15aa64332e9f8b,20200806,20200812,train
Biweekly,12,fe39cd2b4fdd903e3fdca2aa2e774bf9,20200402,20200415,train
Biweekly,12,b158145767a931ce8ae5a946f0f162c5,20200402,20200415,train
Seasonal,358,1d4280a99fcfdbe62d4b8c4fca793b05,20200225,20200309,train
Facades,F73,d975e5bdffc3403213b3f4b2e440e43b,20200507,20200513,train
Biweekly,150,f7a032bece7b0910e982e10f262b7507,20200611,20200624,train
Billboards,B33,c390a3fad8b1e2fcc7c273687b27cd5a,20200416,20200429,train
Billboards,B33,f7a032bece7b0910e982e10f262b7507,20200416,20200429,train
Seasonal,103,87ac83221a74e6708a5c5d9e597d779d,20200407,20200420,train
Biweekly,144,7070ac65a8b182173a3da32c7110ffd0,20200611,20200624,train
Facades,F134,702f5622d3a481ac9a4606d86da45576,20200820,20200826,train
Billboards,B55,977443d36a63cfafe118953501bf0b5e,20200709,20200722,train
Billboards,B55,ab0a58b7a10dc8fc24330b912180e240,20200709,20200722,train
Billboards,B55,080320be3dd353784687c338478998cd,20200709,20200722,train
Seasonal,139,ab0a58b7a10dc8fc24330b912180e240,20200310,20200323,train
Seasonal,139,080320be3dd353784687c338478998cd,20200310,20200323,train
Facades,F75,ffea752b2c9ed2fd6c6777532daccd61,20200507,20200513,train
Billboards,B37,7a5d3f92c0b483c088ee46c5eb243340,20200430,20200513,train
Facades,F133,f2b46545afb90d9d5da9a1beb2fe7f41,20200820,20200826,train
Billboards,B55,66ce459677d8b4d6c30f665afd7cd7ec,20200709,20200722,train
Facades,F71,557c3ced7e1d58c8ead2cfef7b8d8f8d,20200430,20200506,train
Seasonal,29,e06c2a26672309088538dd82c432644e,20200602,20200629,train
Billboards,B41,dcf55346629f9883d0342a081a10359b,20200514,20200527,train
Facades,F130,e06c2a26672309088538dd82c432644e,20200813,20200819,train
Billboards,B47,2b86969dff988908c74cd171a42befb5,20200611,20200624,train
Biweekly,242,6a43da46478358bd904d21fb1ffc1c52,20200416,20200429,train
Seasonal,358,3fcdfb382d69dc00042d9c589beec9a6,20200225,20200309,train
Biweekly,68,2b86969dff988908c74cd171a42befb5,20200305,20200318,train
Seasonal,140,e06c2a26672309088538dd82c432644e,20200310,20200323,train
Billboards,B37,374064554b5e330a12ab1944f9cf7734,20200430,20200513,train
Seasonal,102,283b087dac2385c250b54ca28edf3e1b,20200407,20200420,train
Seasonal,108,50ce7d4aa3ab3e88d55cf302b268c8a3,20200407,20200420,train
Biweekly,152,f1f55ba8924fb66212b05af5738af462,20200611,20200624,train
Biweekly,152,5e0eec6670ae27b10e3edbd7cd758640,20200611,20200624,train
Seasonal,26,0a6af51104aef45e37992d029b57bc26,20200602,20200629,train
Billboards,B55,e022fe04abd2878b32c9af126765a4b6,20200709,20200722,train
Biweekly,304,f1f55ba8924fb66212b05af5738af462,20200220,20200304,train
Biweekly,304,5e0eec6670ae27b10e3edbd7cd758640,20200220,20200304,train
Seasonal,358,ac541bd802c79fe6b2dca81441264a64,20200225,20200309,train
Biweekly,71,0a6af51104aef45e37992d029b57bc26,20200305,20200318,train
Facades,F65,10c8a97d78962975758b312db61d68fa,20200423,20200429,train
Facades,F69,457dccfaecf0d0c31753bc19377a8e92,20200430,20200506,train
Facades,F69,6b5ae4d7a583d84975e996d401f8111e,20200430,20200506,train
Seasonal,27,52a9cc8596356e7583bd523281815960,20200602,20200629,train
Seasonal,21,8e771441d42df53f55148fe60123e3a1,20200602,20200629,train
Facades,F126,9ef58805751227134aaf86de4f59406a,20200806,20200812,train
Facades,F132,e8d6d7ff8d26a1ae575e7ae15d2fac75,20200820,20200826,train
Billboards,B47,aa7946332ddb9a4109791d0445074cd9,20200611,20200624,train
Biweekly,242,794fcdd70cccb72a662e7b5062973294,20200416,20200429,train
Biweekly,68,aa7946332ddb9a4109791d0445074cd9,20200305,20200318,train
Facades,F63,07c5b0bf5683d8dcfa437d5c5257c1f3,20200416,20200422,train
Seasonal,23,226cf10661012832285920c01a1d2e25,20200602,20200629,train
Billboards,B33,b46cc433f25999993af80b1abd5034b5,20200416,20200429,train
Facades,F134,65ae57f3304e56709fbe591e756e7946,20200820,20200826,train
Seasonal,20,9759558b20ce92a923de6b4f85233bdb,20200602,20200629,train
Seasonal,20,65c917160c243fea7938eb787b0221fd,20200602,20200629,train
Facades,F122,5b869e585e0330114aab33e15aa7008a,20200730,20200805,train
Facades,F134,c9b5d8b10df17ad102694a56ae188ae9,20200820,20200826,train
Billboards,B58,55ad93c2949b2ac7b3c0fe4dae8ead3d,20200723,20200729,train
Seasonal,343,41a970d4a16ffb0736b71eb89a6522c2,20200323,20200413,train
Biweekly,245,14e4807573394356dcca6f1d3d151382,20200416,20200429,train
Facades,F77,ba611d0aa8d488514df74086073a9384,20200514,20200520,train
Biweekly,146,791ea709390869ed6eacd48752c78a57,20200611,20200624,train
Billboards,B38,5e3039a269ff005f2c76cea16c0cf783,20200507,20200513,train
Billboards,B41,64b2cb879ad503b78f8a0916442f67a3,20200514,20200527,train
Billboards,B55,28ef8c9d95abf0d82ec80df918c76eba,20200709,20200722,train
Billboards,B55,cf5eb7c547b81e3d3cca42437804eac7,20200709,20200722,train
Biweekly,242,6737807bedbd6a36ee91e91875cdb424,20200416,20200429,train
Biweekly,297,791ea709390869ed6eacd48752c78a57,20200220,20200304,train
Seasonal,139,28ef8c9d95abf0d82ec80df918c76eba,20200310,20200323,train
Biweekly,54,cf5eb7c547b81e3d3cca42437804eac7,20200903,20200916,train
Biweekly,143,40adc7ab87119226da91d7d4ba6ed852,20200611,20200624,train
Billboards,B33,afa541161df1d7922c100e5eaf984022,20200416,20200429,train
Billboards,B33,d61c3e11b8f850e0e29a9bb78d5af4ae,20200416,20200429,train
Facades,F66,5ca6c977db3ba26fbd28429657b13740,20200423,20200429,train
Facades,F66,7d59b663190e8395626391608891a02d,20200423,20200429,train
Billboards,B55,492f40b97a5bc22cec02cd5805362832,20200709,20200722,train
Biweekly,241,55d15801290453db237f3107a1534b75,20200416,20200429,train
Seasonal,355,55d15801290453db237f3107a1534b75,20200225,20200309,train
Seasonal,139,492f40b97a5bc22cec02cd5805362832,20200310,20200323,train
Billboards,B37,f51d801ed6cb7210a952e627c91d4218,20200430,20200513,train
Billboards,B40,17dd1f6ff346cfd1dd93aa409bb84e57,20200514,20200520,train
Facades,F126,6cd0f907fd5434adfb1a1f7255eee03b,20200806,20200812,train
Facades,F132,3c1c4cbfc5e98c741ae2604b9fadcf45,20200820,20200826,train
Biweekly,242,072816e1f0b62818ee99dd737c71deca,20200416,20200429,train
Facades,F69,3efac97c00f472a74eadc159dbb6f38c,20200430,20200506,train
Facades,F138,268a85ca34f0675e9605160c2f1a33fc,20200827,20200902,train
Biweekly,242,1e23a7fa6964b426aca2a8e7e9c4710c,20200416,20200429,train
Biweekly,73,0e2823baca6c23c591c96e7399a74ae6,20200305,20200318,train
Seasonal,22,b8061255e51327c6ed3f66f41753168d,20200602,20200629,train
Billboards,B33,abff95c78bc5601e85c082ed29182330,20200416,20200429,train
Billboards,B55,7a4923c165438fd83a147cecd3b1d359,20200709,20200722,train
Biweekly,12,b8061255e51327c6ed3f66f41753168d,20200402,20200415,train
Seasonal,102,d9cc93b4bdde39afa7ee3bea9160bb36,20200407,20200420,train
Biweekly,548,38a34868bf6068bcecd63e299957295a,20200430,20200513,train
Facades,F69,cce10a84ed2e78b0902a40b890e45751,20200430,20200506,train
Billboards,B37,685ea3acd2f631ebd40b323b91d52112,20200430,20200513,train
Billboards,B55,663ee9e022de4eb479d5a63a8851798e,20200709,20200722,train
Seasonal,358,a0fc5ad66030779834e3ac4c7ce7d30e,20200225,20200309,train
Biweekly,54,663ee9e022de4eb479d5a63a8851798e,20200903,20200916,train
Seasonal,21,6374413b9471503632f3039f19c85591,20200602,20200629,train
Billboards,B55,e37fb7300cea04037a5762cada2b5c55,20200709,20200722,train
Biweekly,548,dc0ff10bc9fde446bc50413baebd4277,20200430,20200513,train
Seasonal,139,e37fb7300cea04037a5762cada2b5c55,20200310,20200323,train
Biweekly,54,e37fb7300cea04037a5762cada2b5c55,20200903,20200916,train
Biweekly,55,3e0fb22a7c69510b08869627f6214003,20200903,20200916,train
Biweekly,146,b3f62156de28009ecaa91e5ce7e4904e,20200611,20200624,train
Facades,F122,dd64e35e70d823fd46467d283cbe3a0d,20200730,20200805,train
Biweekly,297,b3f62156de28009ecaa91e5ce7e4904e,20200220,20200304,train
Biweekly,72,98d6b2963231045201b56d96ece261bf,20200305,20200318,train
Seasonal,22,a80ffa13366b1c97ab1bfa3dc2cc75da,20200602,20200629,train
Seasonal,22,b500da0e151ece34a0104f3afe4a05a3,20200602,20200629,train
Facades,F132,64a305c6c177bd3217c9ac99c8e9fdb0,20200820,20200826,train
Facades,F134,4f1e92d4a8a652f339426fbb739eb3b1,20200820,20200826,train
Biweekly,12,a80ffa13366b1c97ab1bfa3dc2cc75da,20200402,20200415,train
Biweekly,12,64f9ca151212431cfa16797e74b4b0c5,20200402,20200415,train
Biweekly,12,b500da0e151ece34a0104f3afe4a05a3,20200402,20200415,train
Facades,F132,b16c2ea40ef9b759edc179c68ab3f567,20200820,20200826,train
Facades,F64,96bcd91e9487b562b7aa5ef443c7817b,20200423,20200429,train
Biweekly,148,82e087b970b9f2c4c3e7a15d7863c803,20200611,20200624,train
Facades,F134,7058b7fe3fb1d4005b4523b616f7f1f8,20200820,20200826,train
Facades,F66,966c72e12aa12b3ca51517914be286d2,20200423,20200429,train
Seasonal,22,f14e3e451d5283c8aca24b64102c68fd,20200602,20200629,train
Billboards,B37,939ccc0d31a040dac3c4fd1059d0be62,20200430,20200513,train
Facades,F133,fd8cde92c3eb0493e40b380ae1fe9da1,20200820,20200826,train
Billboards,B55,c841f9e80c1c2f2206ca8d4bfdd8af41,20200709,20200722,train
Facades,F64,c2ab155181206e7c5cf25f8de2509f9b,20200423,20200429,train
Facades,F77,19dba6101d68a9d9df573a730acf461d,20200514,20200520,train
Seasonal,21,fa2267ca9a6efcd12c8644877d2f58b2,20200602,20200629,train
Biweekly,240,e73354d5ba53f1c71e3ed14f2bbb9a68,20200416,20200429,train
Biweekly,548,e8ceca64f658a6fbc6f3008d2ba1ea00,20200430,20200513,train
Facades,F65,b3c47e4de0b58277272e25ed32e42b55,20200423,20200429,train
Seasonal,343,d83eccf99143c578b956178c85a1ca8f,20200323,20200413,train
Seasonal,19,d2746defb2d2d43d010708628768bdeb,20200602,20200629,train
Billboards,B47,8f6baaa7d5a5365a642309d9d996e772,20200611,20200624,train
Biweekly,68,8f6baaa7d5a5365a642309d9d996e772,20200305,20200318,train
Facades,F133,5ca484cd14c79fa71c47eacd2b238b72,20200820,20200826,train
Seasonal,358,81ffdd829b7e3b42a6fccfb6929511f3,20200225,20200309,train
Seasonal,26,6d0d89c7a017feb233efd53b7fc69e2b,20200602,20200629,train
Billboards,B37,4b87f47486002c80b30ac5bb8a81348e,20200430,20200513,train
Facades,F125,fae263370983585d56c36545d3725aa8,20200806,20200812,train
Facades,F126,cb0a7380591bc0410dd6e5c18cd4da3e,20200806,20200812,train
Facades,F127,0f40df203ca44f40e44b07f57f90fa91,20200806,20200812,train
Facades,F132,543319f3ec20d1442bd3248c67c1f985,20200820,20200826,train
Facades,F137,1f24b678deda0ec059c12a327eba8ca9,20200827,20200902,train
Billboards,B55,2ae43c1d70efa5e0881dbc1188bd614d,20200709,20200722,train
Biweekly,69,4205ca9659ee7bbe1296d88b5f21c273,20200305,20200318,train
Biweekly,71,6d0d89c7a017feb233efd53b7fc69e2b,20200305,20200318,train
Seasonal,20,dae488ef0927e9e87790ece87b289777,20200602,20200629,train
Seasonal,28,b2aa83409e64f87c085ac5238cb9fbec,20200602,20200629,train
Seasonal,102,54f543dea667190894547ed84785ae2a,20200407,20200420,train
Biweekly,55,f7cb01a330f8303c48a5892126fb66ae,20200903,20200916,train
Biweekly,55,99e4b3fc86d8b3cde81e9ea33e626206,20200903,20200916,train
Facades,F126,30309076c55b88226dd6d97f6c520caf,20200806,20200812,train
Billboards,B55,5c2425c59675b270e293aa42ce9a6cbc,20200709,20200722,train
Seasonal,342,b9824718dcabb329519e0675bd6d8424,20200323,20200413,train
Seasonal,22,1bbb4afd56023eed74ec58c11fd20801,20200602,20200629,train
Facades,F121,a7032539ccd5b6947e3fdb92c09d8f5f,20200730,20200805,train
Facades,F128,7a0ebd7d8912aa48c2829e9873f5d1b0,20200813,20200819,train
Biweekly,12,1bbb4afd56023eed74ec58c11fd20801,20200402,20200415,train
Biweekly,245,0624f931d7decb954302e32463e9e5a4,20200416,20200429,train
Biweekly,245,ba9d21efb17c4c6558e8283a552a9388,20200416,20200429,train
Seasonal,21,02a4a282d585e108c77838b7d736f62d,20200602,20200629,train
Billboards,B31,c8ac520562ba934dd67cbf0f060c4252,20200416,20200422,train
Facades,F133,bd3231068b73a1e9303f3e68705540b5,20200820,20200826,train
Biweekly,69,c4b83ffab97b2f8f9180e03d5a4cd7c3,20200305,20200318,train
Facades,F65,9a9e0b363bc8ad86cfe4f2d7d4b249a6,20200423,20200429,train
Facades,F74,c8ac520562ba934dd67cbf0f060c4252,20200507,20200513,train
Biweekly,52,f24a16c57160d2f869f11f3438a86f9c,20200903,20200916,train
Biweekly,148,418750cac9cf346728eb982c5d9125b4,20200611,20200624,train
Facades,F126,e853e411050233d29c121723e93ff986,20200806,20200812,train
Billboards,B55,85c4f8db89994d515c9a04c29b450fce,20200709,20200722,train
Seasonal,139,85c4f8db89994d515c9a04c29b450fce,20200310,20200323,train
